month,customer_id,plan_type,seat_count,base_mrr_usd,discount_pct,mrr_usd,arr_usd,contract_type,renewal_month,subscription_status
2025-03-01,CUST-0192,Starter,6,149.0,0.1,150.37,1804.41,Annual,2026-05-01,Active
2025-04-01,CUST-0192,Starter,6,149.0,0.1,150.73,1808.81,Annual,2026-05-01,Active
2025-05-01,CUST-0192,Starter,6,149.0,0.1,151.1,1813.21,Annual,2026-05-01,Active
2025-06-01,CUST-0192,Starter,6,149.0,0.1,151.47,1817.61,Annual,2026-05-01,Active
2025-07-01,CUST-0192,Starter,6,149.0,0.1,151.83,1822.01,Annual,2026-05-01,Active
2025-08-01,CUST-0192,Starter,6,149.0,0.1,152.2,1826.42,Annual,2026-05-01,Active
2025-09-01,CUST-0192,Starter,5,149.0,0.1,139.46,1673.57,Annual,2026-05-01,Active
2025-10-01,CUST-0192,Starter,6,149.0,0.1,152.93,1835.22,Annual,2026-05-01,Active
2025-11-01,CUST-0192,Starter,6,149.0,0.1,153.3,1839.62,Annual,2026-05-01,Active
2025-12-01,CUST-0192,Professional,25,599.0,0.1,564.71,6776.49,Annual,2026-05-01,Active
2026-01-01,CUST-0192,Professional,25,599.0,0.1,566.06,6792.66,Annual,2027-05-01,Active
2026-02-01,CUST-0192,Professional,25,599.0,0.1,567.4,6808.83,Annual,2027-05-01,Active
2026-03-01,CUST-0192,Professional,25,599.0,0.1,568.75,6825.01,Annual,2027-05-01,Active
2026-04-01,CUST-0192,Professional,25,599.0,0.1,570.1,6841.18,Annual,2027-05-01,Active
2026-05-01,CUST-0192,Professional,25,599.0,0.1,571.45,6857.35,Annual,2027-05-01,Active
2026-06-01,CUST-0192,Professional,25,599.0,0.1,572.79,6873.53,Annual,2027-05-01,Active
2026-01-01,CUST-0193,Professional,81,599.0,0.1,1647.9,19774.8,Annual,2027-01-01,Active
2026-02-01,CUST-0193,Professional,76,599.0,0.1,1552.77,18633.27,Annual,2027-01-01,Active
2026-03-01,CUST-0193,Professional,80,599.0,0.1,1636.24,19634.89,Annual,2027-01-01,Active
2026-04-01,CUST-0193,Professional,82,599.0,0.1,1680.21,20162.49,Annual,2027-01-01,Active
2026-05-01,CUST-0193,Professional,77,599.0,0.1,1584.39,19012.64,Annual,2027-01-01,Active
2026-06-01,CUST-0193,Professional,90,599.0,0.1,1848.93,22187.11,Annual,2027-01-01,Active
2025-01-01,CUST-0194,Enterprise,330,2499.0,0.0,9701.22,116414.61,Monthly,2026-10-01,Active
2025-02-01,CUST-0194,Enterprise,317,2499.0,0.0,9318.26,111819.12,Monthly,2026-10-01,Active
2025-03-01,CUST-0194,Enterprise,369,2499.0,0.0,10973.48,131681.7,Monthly,2026-10-01,Active
2025-04-01,CUST-0194,Enterprise,351,2499.0,0.0,10434.2,125210.4,Monthly,2026-10-01,Active
2025-05-01,CUST-0194,Enterprise,365,2499.0,0.0,10901.5,130817.94,Monthly,2026-10-01,Active
2025-06-01,CUST-0194,Enterprise,374,2499.0,0.0,11212.86,134554.32,Monthly,2026-10-01,Active
2025-07-01,CUST-0194,Enterprise,374,2499.0,0.0,11240.34,134884.11,Monthly,2026-10-01,Active
2025-08-01,CUST-0194,Enterprise,349,2499.0,0.0,10473.45,125681.4,Monthly,2026-10-01,Active
2025-09-01,CUST-0194,Enterprise,351,2499.0,0.0,10562.7,126752.4,Monthly,2026-10-01,Active
2025-10-01,CUST-0194,Enterprise,363,2499.0,0.0,10971.56,131658.72,Monthly,2026-10-01,Active
2025-11-01,CUST-0194,Enterprise,357,2499.0,0.0,10806.15,129673.74,Monthly,2026-10-01,Active
2025-12-01,CUST-0194,Enterprise,375,2499.0,0.0,11409.84,136918.08,Monthly,2026-10-01,Active
2026-01-01,CUST-0194,Enterprise,406,2499.0,0.0,12434.44,149213.25,Monthly,2027-10-01,Active
2026-02-01,CUST-0194,Enterprise,419,2499.0,0.0,12883.52,154602.24,Monthly,2027-10-01,Active
2026-03-01,CUST-0194,Enterprise,443,2499.0,0.0,13690.11,164281.32,Monthly,2027-10-01,Active
2026-04-01,CUST-0194,Enterprise,423,2499.0,0.0,13075.04,156900.48,Monthly,2027-10-01,Active
2026-05-01,CUST-0194,Enterprise,423,2499.0,0.0,13106.32,157275.84,Monthly,2027-10-01,Active
2026-06-01,CUST-0194,Enterprise,433,2499.0,0.0,13463.1,161557.2,Monthly,2027-10-01,Active
2025-01-01,CUST-0195,Enterprise,156,2499.0,0.13,3767.35,45208.2,Annual,2026-04-01,Active
2025-02-01,CUST-0195,Enterprise,169,2499.0,0.13,4135.94,49631.24,Annual,2026-04-01,Active
2025-03-01,CUST-0195,Enterprise,172,2499.0,0.13,4229.16,50749.91,Annual,2026-04-01,Active
2025-04-01,CUST-0195,Enterprise,170,2499.0,0.13,4183.89,50206.69,Annual,2026-04-01,Active
2025-05-01,CUST-0195,Enterprise,172,2499.0,0.13,4249.74,50996.87,Annual,2026-04-01,Active
2025-06-01,CUST-0195,Enterprise,166,2499.0,0.13,4092.55,49110.54,Annual,2026-04-01,Active
2025-07-01,CUST-0195,Enterprise,170,2499.0,0.13,4214.36,50572.27,Annual,2026-04-01,Active
2025-08-01,CUST-0195,Enterprise,179,2499.0,0.13,4476.95,53723.4,Annual,2026-04-01,Active
2025-09-01,CUST-0195,Enterprise,177,2499.0,0.13,4431.48,53177.76,Annual,2026-04-01,Active
2025-10-01,CUST-0195,Enterprise,174,2499.0,0.13,4357.56,52290.67,Annual,2026-04-01,Active
2025-11-01,CUST-0195,Enterprise,197,2499.0,0.13,5017.76,60213.07,Annual,2026-04-01,Active
2025-12-01,CUST-0195,Enterprise,182,2499.0,0.13,4604.95,55259.44,Annual,2026-04-01,Active
2026-01-01,CUST-0195,Enterprise,194,2499.0,0.13,4956.55,59478.59,Annual,2027-04-01,Active
2026-02-01,CUST-0195,Enterprise,196,2499.0,0.13,5025.23,60302.74,Annual,2027-04-01,Active
2026-03-01,CUST-0195,Enterprise,193,2499.0,0.13,4951.57,59418.89,Annual,2027-04-01,Active
2026-04-01,CUST-0195,Enterprise,208,2499.0,0.13,5392.1,64705.24,Annual,2027-04-01,Active
2026-05-01,CUST-0195,Enterprise,213,2499.0,0.13,5548.1,66577.18,Annual,2027-04-01,Active
2026-06-01,CUST-0195,Enterprise,225,2499.0,0.13,5905.83,70869.96,Annual,2027-04-01,Active
2025-01-01,CUST-0196,Professional,74,599.0,0.1,1509.3,18111.6,Annual,2026-01-01,Active
2025-02-01,CUST-0196,Professional,72,599.0,0.1,1473.37,17680.49,Annual,2026-01-01,Active
2025-03-01,CUST-0196,Professional,79,599.0,0.1,1616.34,19396.1,Annual,2026-01-01,Active
2025-04-01,CUST-0196,Professional,77,599.0,0.1,1580.47,18965.58,Annual,2026-01-01,Active
2025-05-01,CUST-0196,Professional,77,599.0,0.1,1584.39,19012.64,Annual,2026-01-01,Active
2025-06-01,CUST-0196,Professional,75,599.0,0.1,1548.21,18578.57,Annual,2026-01-01,Active
2025-07-01,CUST-0196,Professional,83,599.0,0.1,1712.81,20553.75,Annual,2026-01-01,Active
2025-08-01,CUST-0196,Professional,78,599.0,0.1,1616.3,19395.59,Annual,2026-01-01,Active
2025-09-01,CUST-0196,Professional,81,599.0,0.1,1680.86,20170.3,Annual,2026-01-01,Active
2025-10-01,CUST-0196,Professional,72,599.0,0.1,1502.77,18033.22,Annual,2026-01-01,Active
2025-11-01,CUST-0196,Professional,81,599.0,0.1,1689.1,20269.17,Annual,2026-01-01,Active
2025-12-01,CUST-0196,Professional,90,599.0,0.1,1876.32,22515.81,Annual,2026-01-01,Active
2026-01-01,CUST-0196,Professional,82,599.0,0.1,1717.73,20612.77,Annual,2027-01-01,Active
2026-02-01,CUST-0196,Professional,87,599.0,0.1,1824.12,21889.41,Annual,2027-01-01,Active
2026-03-01,CUST-0196,Professional,84,599.0,0.1,1767.06,21204.67,Annual,2027-01-01,Active
2026-04-01,CUST-0196,Professional,93,599.0,0.1,1956.21,23474.48,Annual,2027-01-01,Active
2026-05-01,CUST-0196,Professional,91,599.0,0.1,1919.74,23036.83,Annual,2027-01-01,Active
2026-06-01,CUST-0196,Professional,86,599.0,0.1,1821.14,21853.72,Annual,2027-01-01,Active
2025-01-01,CUST-0197,Enterprise,151,2499.0,0.13,3558.47,42701.69,Annual,2026-12-01,Active
2025-02-01,CUST-0197,Enterprise,143,2499.0,0.13,3350.51,40206.11,Annual,2026-12-01,Active
2025-03-01,CUST-0197,Enterprise,153,2499.0,0.13,3630.57,43566.8,Annual,2026-12-01,Active
2025-04-01,CUST-0197,Enterprise,154,2499.0,0.13,3666.82,44001.78,Annual,2026-12-01,Active
2025-05-01,CUST-0197,Enterprise,157,2499.0,0.13,3757.81,45093.75,Annual,2026-12-01,Active
2025-06-01,CUST-0197,Enterprise,154,2499.0,0.13,3684.97,44219.61,Annual,2026-12-01,Active
2025-07-01,CUST-0197,Enterprise,153,2499.0,0.13,3666.6,43999.22,Annual,2026-12-01,Active
2025-08-01,CUST-0197,Enterprise,158,2499.0,0.13,3813.16,45757.89,Annual,2026-12-01,Active
2025-09-01,CUST-0197,Enterprise,155,2499.0,0.13,3739.77,44877.28,Annual,2026-12-01,Active
2025-10-01,CUST-0197,Enterprise,157,2499.0,0.13,3804.21,45650.47,Annual,2026-12-01,Active
2025-11-01,CUST-0197,Enterprise,168,2499.0,0.13,4118.31,49419.75,Annual,2026-12-01,Active
2025-12-01,CUST-0197,Enterprise,175,2499.0,0.13,4322.79,51873.44,Annual,2026-12-01,Active
2026-01-01,CUST-0197,Enterprise,173,2499.0,0.13,4277.59,51331.03,Annual,2027-12-01,Active
2026-02-01,CUST-0197,Enterprise,183,2499.0,0.13,4567.08,54804.99,Annual,2027-12-01,Active
2026-03-01,CUST-0197,Enterprise,174,2499.0,0.13,4326.28,51915.38,Annual,2027-12-01,Active
2026-04-01,CUST-0197,Enterprise,189,2499.0,0.13,4757.44,57089.26,Annual,2027-12-01,Active
2026-05-01,CUST-0197,Enterprise,188,2499.0,0.13,4740.76,56889.1,Annual,2027-12-01,Active
2026-06-01,CUST-0197,Enterprise,199,2499.0,0.13,5062.15,60745.77,Annual,2027-12-01,Active
2025-11-01,CUST-0198,Starter,9,149.0,0.0,205.0,2460.0,Monthly,2026-11-01,Active
2025-12-01,CUST-0198,Starter,9,149.0,0.0,205.51,2466.15,Monthly,2026-11-01,Active
2026-01-01,CUST-0198,Starter,10,149.0,0.0,220.09,2641.14,Monthly,2027-11-01,Active
2026-02-01,CUST-0198,Starter,10,149.0,0.0,220.64,2647.71,Monthly,2027-11-01,Active
2026-03-01,CUST-0198,Starter,9,149.0,0.0,207.05,2484.6,Monthly,2027-11-01,Active
2026-04-01,CUST-0198,Starter,10,149.0,0.0,221.74,2660.85,Monthly,2027-11-01,Active
2026-05-01,CUST-0198,Starter,11,149.0,0.0,236.49,2837.94,Monthly,2027-11-01,Active
2026-06-01,CUST-0198,Starter,10,149.0,0.0,222.83,2673.99,Monthly,2027-11-01,Active
2025-01-01,CUST-0199,Professional,50,599.0,0.0,1151.87,13822.47,Monthly,2026-12-01,Active
2025-02-01,CUST-0199,Professional,49,599.0,0.0,1132.63,13591.62,Monthly,2026-12-01,Active
2025-03-01,CUST-0199,Professional,55,599.0,0.0,1268.44,15221.31,Monthly,2026-12-01,Active
2025-04-01,CUST-0199,Professional,56,599.0,0.0,1293.81,15525.72,Monthly,2026-12-01,Active
2025-05-01,CUST-0199,Professional,55,599.0,0.0,1274.74,15296.85,Monthly,2026-12-01,Active
2025-06-01,CUST-0199,Professional,53,599.0,0.0,1233.22,14798.7,Monthly,2026-12-01,Active
2025-07-01,CUST-0199,Professional,55,599.0,0.0,1281.03,15372.39,Monthly,2026-12-01,Active
2025-08-01,CUST-0199,Professional,56,599.0,0.0,1306.62,15679.44,Monthly,2026-12-01,Active
2025-09-01,CUST-0199,Professional,60,599.0,0.0,1399.8,16797.63,Monthly,2026-12-01,Active
2025-10-01,CUST-0199,Professional,56,599.0,0.0,1313.02,15756.3,Monthly,2026-12-01,Active
2025-11-01,CUST-0199,Professional,60,599.0,0.0,1406.65,16879.77,Monthly,2026-12-01,Active
2025-12-01,CUST-0199,Professional,59,599.0,0.0,1387.41,16648.92,Monthly,2026-12-01,Active
2026-01-01,CUST-0199,Professional,64,599.0,0.0,1504.35,18052.23,Monthly,2027-12-01,Active
2026-02-01,CUST-0199,Professional,64,599.0,0.0,1507.99,18095.94,Monthly,2027-12-01,Active
2026-03-01,CUST-0199,Professional,66,599.0,0.0,1557.29,18687.45,Monthly,2027-12-01,Active
2026-04-01,CUST-0199,Professional,68,599.0,0.0,1606.8,19281.6,Monthly,2027-12-01,Active
2026-05-01,CUST-0199,Professional,65,599.0,0.0,1541.86,18502.29,Monthly,2027-12-01,Active
2026-06-01,CUST-0199,Professional,63,599.0,0.0,1499.57,17994.9,Monthly,2027-12-01,Active
2025-02-01,CUST-0200,Professional,25,599.0,0.0,599.0,7188.0,Monthly,2026-02-01,Active
2025-03-01,CUST-0200,Professional,25,599.0,0.0,600.5,7205.97,Monthly,2026-02-01,Active
2025-04-01,CUST-0200,Professional,25,599.0,0.0,601.99,7223.94,Monthly,2026-02-01,Active
2025-05-01,CUST-0200,Professional,25,599.0,0.0,603.49,7241.91,Monthly,2026-02-01,Active
2025-06-01,CUST-0200,Professional,25,599.0,0.0,604.99,7259.88,Monthly,2026-02-01,Active
2025-07-01,CUST-0200,Professional,25,599.0,0.0,606.49,7277.85,Monthly,2026-02-01,Active
2025-08-01,CUST-0200,Professional,25,599.0,0.0,607.98,7295.82,Monthly,2026-02-01,Active
2025-09-01,CUST-0200,Enterprise,100,2499.0,0.0,2542.73,30512.79,Monthly,2026-02-01,Active
2025-10-01,CUST-0200,Enterprise,100,2499.0,0.0,2548.98,30587.76,Monthly,2026-02-01,Active
2025-11-01,CUST-0200,Enterprise,100,2499.0,0.0,2555.23,30662.73,Monthly,2026-02-01,Active
2025-12-01,CUST-0200,Enterprise,100,2499.0,0.0,2561.47,30737.7,Monthly,2026-02-01,Active
2026-01-01,CUST-0200,Enterprise,100,2499.0,0.0,2567.72,30812.67,Monthly,2027-02-01,Active
2026-02-01,CUST-0200,Enterprise,100,2499.0,0.0,2573.97,30887.64,Monthly,2027-02-01,Active
2026-03-01,CUST-0200,Enterprise,100,2499.0,0.0,2580.22,30962.61,Monthly,2027-02-01,Active
2026-04-01,CUST-0200,Enterprise,100,2499.0,0.0,2586.46,31037.58,Monthly,2027-02-01,Active
2026-05-01,CUST-0200,Enterprise,100,2499.0,0.0,2592.71,31112.55,Monthly,2027-02-01,Active
2026-06-01,CUST-0200,Enterprise,100,2499.0,0.0,2598.96,31187.52,Monthly,2027-02-01,Active
2025-01-01,CUST-0201,Professional,25,599.0,0.1,541.8,6501.55,Annual,2026-11-01,Active
2025-02-01,CUST-0201,Professional,25,599.0,0.1,543.14,6517.72,Annual,2026-11-01,Active
2025-03-01,CUST-0201,Professional,25,599.0,0.1,544.49,6533.89,Annual,2026-11-01,Active
2025-04-01,CUST-0201,Professional,25,599.0,0.1,545.84,6550.07,Annual,2026-11-01,Active
2025-05-01,CUST-0201,Professional,25,599.0,0.1,547.19,6566.24,Annual,2026-11-01,Active
2025-06-01,CUST-0201,Professional,25,599.0,0.1,548.53,6582.41,Annual,2026-11-01,Active
2025-07-01,CUST-0201,Professional,25,599.0,0.1,549.88,6598.58,Annual,2026-11-01,Active
2025-08-01,CUST-0201,Professional,25,599.0,0.1,551.23,6614.76,Annual,2026-11-01,Active
2025-09-01,CUST-0201,Professional,25,599.0,0.1,552.58,6630.93,Annual,2026-11-01,Active
2025-10-01,CUST-0201,Professional,25,599.0,0.1,553.93,6647.1,Annual,2026-11-01,Active
2025-11-01,CUST-0201,Professional,25,599.0,0.1,555.27,6663.28,Annual,2026-11-01,Active
2025-12-01,CUST-0201,Professional,25,599.0,0.1,556.62,6679.45,Annual,2026-11-01,Active
2026-01-01,CUST-0201,Professional,25,599.0,0.1,557.97,6695.62,Annual,2027-11-01,Active
2026-02-01,CUST-0201,Professional,25,599.0,0.1,559.32,6711.8,Annual,2027-11-01,Active
2026-03-01,CUST-0201,Professional,25,599.0,0.1,560.66,6727.97,Annual,2027-11-01,Active
2026-04-01,CUST-0201,Professional,25,599.0,0.1,562.01,6744.14,Annual,2027-11-01,Active
2026-05-01,CUST-0201,Professional,25,599.0,0.1,563.36,6760.31,Annual,2027-11-01,Active
2026-06-01,CUST-0201,Professional,25,599.0,0.1,564.71,6776.49,Annual,2027-11-01,Active
2025-09-01,CUST-0202,Professional,67,599.0,0.0,1523.0,18276.0,Monthly,2026-09-01,Active
2025-10-01,CUST-0202,Professional,69,599.0,0.0,1570.92,18851.01,Monthly,2026-09-01,Active
2025-11-01,CUST-0202,Professional,68,599.0,0.0,1552.72,18632.7,Monthly,2026-09-01,Active
2025-12-01,CUST-0202,Professional,73,599.0,0.0,1667.41,20008.95,Monthly,2026-09-01,Active
2026-01-01,CUST-0202,Professional,74,599.0,0.0,1693.77,20325.24,Monthly,2027-09-01,Active
2026-02-01,CUST-0202,Professional,76,599.0,0.0,1742.51,20910.15,Monthly,2027-09-01,Active
2026-03-01,CUST-0202,Professional,80,599.0,0.0,1836.13,22033.62,Monthly,2027-09-01,Active
2026-04-01,CUST-0202,Enterprise,100,2499.0,0.0,2542.73,30512.79,Monthly,2027-09-01,Active
2025-06-01,CUST-0203,Enterprise,121,2499.0,0.13,2740.5,32886.0,Annual,2026-06-01,Active
2025-07-01,CUST-0203,Enterprise,128,2499.0,0.13,2936.61,35239.36,Annual,2026-06-01,Active
2025-08-01,CUST-0203,Enterprise,129,2499.0,0.13,2971.04,35652.5,Annual,2026-06-01,Active
2025-09-01,CUST-0203,Enterprise,121,2499.0,0.13,2761.05,33132.65,Annual,2026-06-01,Active
2025-10-01,CUST-0203,Enterprise,133,2499.0,0.13,3094.78,37137.38,Annual,2026-06-01,Active
2025-11-01,CUST-0203,Enterprise,125,2499.0,0.13,2883.98,34607.82,Annual,2026-06-01,Active
2025-12-01,CUST-0203,Enterprise,136,2499.0,0.13,3192.23,38306.71,Annual,2026-06-01,Active
2026-01-01,CUST-0203,Enterprise,129,2499.0,0.13,3007.99,36095.93,Annual,2027-06-01,Active
2026-02-01,CUST-0203,Enterprise,131,2499.0,0.13,3070.4,36844.85,Annual,2027-06-01,Active
2026-03-01,CUST-0203,Enterprise,136,2499.0,0.13,3215.81,38589.76,Annual,2027-06-01,Active
2026-04-01,CUST-0203,Enterprise,147,2499.0,0.13,3527.76,42333.16,Annual,2027-06-01,Active
2026-05-01,CUST-0203,Enterprise,149,2499.0,0.13,3591.79,43101.49,Annual,2027-06-01,Active
2026-06-01,CUST-0203,Enterprise,149,2499.0,0.13,3600.53,43206.36,Annual,2027-06-01,Active
2025-01-01,CUST-0204,Starter,11,149.0,0.1,210.22,2522.69,Annual,2026-12-01,Active
2025-02-01,CUST-0204,Starter,13,149.0,0.1,236.07,2832.89,Annual,2026-12-01,Active
2025-03-01,CUST-0204,Starter,11,149.0,0.1,211.27,2535.27,Annual,2026-12-01,Active
2025-04-01,CUST-0204,Starter,12,149.0,0.1,224.52,2694.28,Annual,2026-12-01,Active
2025-05-01,CUST-0204,Starter,12,149.0,0.1,225.08,2700.95,Annual,2026-12-01,Active
2025-06-01,CUST-0204,Starter,12,149.0,0.1,225.63,2707.61,Annual,2026-12-01,Active
2025-07-01,CUST-0204,Starter,13,149.0,0.1,239.01,2868.13,Annual,2026-12-01,Active
2025-08-01,CUST-0204,Starter,13,149.0,0.1,239.6,2875.18,Annual,2026-12-01,Active
2025-09-01,CUST-0204,Starter,12,149.0,0.1,227.3,2727.62,Annual,2026-12-01,Active
2025-10-01,CUST-0204,Starter,12,149.0,0.1,227.86,2734.29,Annual,2026-12-01,Active
2025-11-01,CUST-0204,Starter,12,149.0,0.1,228.41,2740.96,Annual,2026-12-01,Active
2025-12-01,CUST-0204,Starter,12,149.0,0.1,228.97,2747.63,Annual,2026-12-01,Active
2026-01-01,CUST-0204,Starter,12,149.0,0.1,229.52,2754.3,Annual,2027-12-01,Active
2026-02-01,CUST-0204,Starter,13,149.0,0.1,243.12,2917.46,Annual,2027-12-01,Active
2026-03-01,CUST-0204,Starter,13,149.0,0.1,243.71,2924.51,Annual,2027-12-01,Active
2026-04-01,CUST-0204,Starter,13,149.0,0.1,244.3,2931.55,Annual,2027-12-01,Active
2026-05-01,CUST-0204,Starter,12,149.0,0.1,231.75,2780.97,Annual,2027-12-01,Active
2026-06-01,CUST-0204,Starter,13,149.0,0.1,245.47,2945.65,Annual,2027-12-01,Active
2025-08-01,CUST-0205,Professional,25,599.0,0.1,539.1,6469.2,Annual,2026-08-01,Active
2025-09-01,CUST-0205,Professional,25,599.0,0.1,540.45,6485.37,Annual,2026-08-01,Active
2025-10-01,CUST-0205,Professional,25,599.0,0.1,541.8,6501.55,Annual,2026-08-01,Active
2025-11-01,CUST-0205,Professional,25,599.0,0.1,543.14,6517.72,Annual,2026-08-01,Active
2025-12-01,CUST-0205,Professional,25,599.0,0.1,544.49,6533.89,Annual,2026-08-01,Active
2026-01-01,CUST-0205,Professional,25,599.0,0.1,545.84,6550.07,Annual,2027-08-01,Active
2026-02-01,CUST-0205,Professional,25,599.0,0.1,547.19,6566.24,Annual,2027-08-01,Active
2026-03-01,CUST-0205,Professional,25,599.0,0.1,548.53,6582.41,Annual,2027-08-01,Active
2026-04-01,CUST-0205,Professional,25,599.0,0.1,549.88,6598.58,Annual,2027-08-01,Active
2026-05-01,CUST-0205,Professional,25,599.0,0.1,551.23,6614.76,Annual,2027-08-01,Active
2026-06-01,CUST-0205,Professional,25,599.0,0.1,552.58,6630.93,Annual,2027-08-01,Active
2025-09-01,CUST-0206,Enterprise,100,2499.0,0.0,2499.0,29988.0,Monthly,2026-09-01,Active
2025-10-01,CUST-0206,Enterprise,100,2499.0,0.0,2505.25,30062.97,Monthly,2026-09-01,Active
2025-11-01,CUST-0206,Enterprise,100,2499.0,0.0,2511.49,30137.94,Monthly,2026-09-01,Active
2025-12-01,CUST-0206,Enterprise,100,2499.0,0.0,2517.74,30212.91,Monthly,2026-09-01,Active
2026-01-01,CUST-0206,Enterprise,100,2499.0,0.0,2523.99,30287.88,Monthly,2027-09-01,Active
2026-02-01,CUST-0206,Enterprise,100,2499.0,0.0,2530.24,30362.85,Monthly,2027-09-01,Active
2026-03-01,CUST-0206,Enterprise,100,2499.0,0.0,2536.48,30437.82,Monthly,2027-09-01,Active
2026-04-01,CUST-0206,Enterprise,100,2499.0,0.0,2542.73,30512.79,Monthly,2027-09-01,Active
2026-05-01,CUST-0206,Enterprise,100,2499.0,0.0,2548.98,30587.76,Monthly,2027-09-01,Active
2026-06-01,CUST-0206,Enterprise,100,2499.0,0.0,2555.23,30662.73,Monthly,2027-09-01,Active
2026-02-01,CUST-0207,Professional,35,599.0,0.1,737.1,8845.2,Annual,2027-02-01,Active
2026-03-01,CUST-0207,Professional,37,599.0,0.1,778.64,9343.7,Annual,2027-02-01,Active
2026-04-01,CUST-0207,Professional,37,599.0,0.1,780.58,9367.0,Annual,2027-02-01,Active
2026-05-01,CUST-0207,Professional,38,599.0,0.1,802.47,9629.68,Annual,2027-02-01,Active
2026-06-01,CUST-0207,Professional,35,599.0,0.1,744.47,8933.65,Annual,2027-02-01,Active
2025-08-01,CUST-0208,Starter,5,149.0,0.1,134.1,1609.2,Annual,2026-08-01,Active
2025-09-01,CUST-0208,Starter,5,149.0,0.1,134.44,1613.22,Annual,2026-08-01,Active
2025-10-01,CUST-0208,Starter,5,149.0,0.1,134.77,1617.25,Annual,2026-08-01,Active
2025-11-01,CUST-0208,Starter,5,149.0,0.1,135.11,1621.27,Annual,2026-08-01,Active
2025-12-01,CUST-0208,Starter,5,149.0,0.1,135.44,1625.29,Annual,2026-08-01,Active
2026-01-01,CUST-0208,Starter,5,149.0,0.1,135.78,1629.31,Annual,2027-08-01,Active
2026-02-01,CUST-0208,Starter,5,149.0,0.1,136.11,1633.34,Annual,2027-08-01,Active
2026-03-01,CUST-0208,Starter,5,149.0,0.1,136.45,1637.36,Annual,2027-08-01,Active
2026-04-01,CUST-0208,Starter,5,149.0,0.1,136.78,1641.38,Annual,2027-08-01,Active
2026-05-01,CUST-0208,Starter,5,149.0,0.1,137.12,1645.41,Annual,2027-08-01,Active
2026-06-01,CUST-0208,Starter,5,149.0,0.1,137.45,1649.43,Annual,2027-08-01,Active
2025-01-01,CUST-0209,Starter,8,149.0,0.1,174.91,2098.9,Annual,2026-06-01,Active
2025-02-01,CUST-0209,Starter,8,149.0,0.1,175.34,2104.06,Annual,2026-06-01,Active
2025-03-01,CUST-0209,Starter,9,149.0,0.1,188.65,2263.82,Annual,2026-06-01,Active
2025-04-01,CUST-0209,Starter,8,149.0,0.1,176.2,2114.37,Annual,2026-06-01,Active
2025-05-01,CUST-0209,Starter,8,149.0,0.1,176.63,2119.53,Annual,2026-06-01,Active
2025-06-01,CUST-0209,Starter,8,149.0,0.1,177.06,2124.68,Annual,2026-06-01,Active
2025-07-01,CUST-0209,Starter,8,149.0,0.1,177.49,2129.84,Annual,2026-06-01,Active
2025-08-01,CUST-0209,Starter,8,149.0,0.1,177.92,2135.0,Annual,2026-06-01,Active
2025-09-01,CUST-0209,Starter,8,149.0,0.1,178.35,2140.16,Annual,2026-06-01,Active
2025-10-01,CUST-0209,Starter,8,149.0,0.1,178.78,2145.31,Annual,2026-06-01,Active
2025-11-01,CUST-0209,Starter,7,149.0,0.1,166.07,1992.84,Annual,2026-06-01,Active
2025-12-01,CUST-0209,Starter,8,149.0,0.1,179.64,2155.63,Annual,2026-06-01,Active
2026-01-01,CUST-0209,Starter,9,149.0,0.1,193.26,2319.16,Annual,2027-06-01,Active
2026-02-01,CUST-0209,Starter,9,149.0,0.1,193.72,2324.7,Annual,2027-06-01,Active
2026-03-01,CUST-0209,Starter,9,149.0,0.1,194.19,2330.24,Annual,2027-06-01,Active
2026-04-01,CUST-0209,Starter,9,149.0,0.1,194.65,2335.77,Annual,2027-06-01,Active
2026-05-01,CUST-0209,Starter,9,149.0,0.1,195.11,2341.31,Annual,2027-06-01,Active
2026-06-01,CUST-0209,Starter,9,149.0,0.1,195.57,2346.84,Annual,2027-06-01,Active
2025-01-01,CUST-0210,Professional,103,599.0,0.1,2104.34,25252.02,Annual,2026-09-01,Active
2025-02-01,CUST-0210,Professional,107,599.0,0.1,2189.73,26276.81,Annual,2026-09-01,Active
2025-03-01,CUST-0210,Professional,112,599.0,0.1,2295.63,27547.51,Annual,2026-09-01,Active
2025-04-01,CUST-0210,Professional,104,599.0,0.1,2140.11,25681.29,Annual,2026-09-01,Active
2025-05-01,CUST-0210,Professional,115,599.0,0.1,2367.52,28410.26,Annual,2026-09-01,Active
2025-06-01,CUST-0210,Professional,113,599.0,0.1,2332.83,27994.0,Annual,2026-09-01,Active
2025-07-01,CUST-0210,Professional,119,599.0,0.1,2460.31,29523.69,Annual,2026-09-01,Active
2025-08-01,CUST-0210,Professional,107,599.0,0.1,2222.17,26666.09,Annual,2026-09-01,Active
2025-09-01,CUST-0210,Professional,112,599.0,0.1,2329.55,27954.61,Annual,2026-09-01,Active
2025-10-01,CUST-0210,Professional,115,599.0,0.1,2396.54,28758.43,Annual,2026-09-01,Active
2025-11-01,CUST-0210,Professional,116,599.0,0.1,2422.83,29073.98,Annual,2026-09-01,Active
2025-12-01,CUST-0210,Professional,128,599.0,0.1,2675.19,32102.33,Annual,2026-09-01,Active
2026-01-01,CUST-0210,Professional,125,599.0,0.1,2619.86,31438.37,Annual,2027-09-01,Active
2026-02-01,CUST-0210,Professional,132,599.0,0.1,2770.65,33247.83,Annual,2027-09-01,Active
