month,customer_id,ticket_count,high_severity_tickets,avg_resolution_hours,csat_score
2025-02-01,CUST-0251,0,0,0.0,4.8
2025-03-01,CUST-0251,2,0,10.55,4.03
2025-04-01,CUST-0251,2,1,9.64,4.3
2025-05-01,CUST-0251,2,0,6.69,4.76
2025-06-01,CUST-0251,1,1,12.21,3.98
2025-07-01,CUST-0251,4,0,12.68,4.55
2025-08-01,CUST-0251,1,0,7.23,4.65
2025-09-01,CUST-0251,1,0,9.32,4.75
2025-10-01,CUST-0251,2,0,7.19,4.27
2025-11-01,CUST-0251,2,0,10.44,3.16
2025-12-01,CUST-0251,0,0,0.0,4.51
2026-01-01,CUST-0251,0,0,0.0,4.64
2026-02-01,CUST-0251,4,0,7.57,4.53
2026-03-01,CUST-0251,2,0,10.0,5.0
2026-04-01,CUST-0251,2,0,5.79,4.61
2026-05-01,CUST-0251,2,0,5.12,4.22
2026-06-01,CUST-0251,0,0,0.0,4.78
2025-01-01,CUST-0252,2,0,6.35,4.18
2025-02-01,CUST-0252,0,0,0.0,4.35
2025-03-01,CUST-0252,0,0,0.0,4.69
2025-04-01,CUST-0252,1,0,11.18,3.93
2025-05-01,CUST-0252,0,0,0.0,4.65
2025-06-01,CUST-0252,1,0,5.16,4.31
2025-07-01,CUST-0252,0,0,0.0,4.75
2025-08-01,CUST-0252,2,1,15.39,4.06
2025-09-01,CUST-0252,1,0,9.23,4.22
2025-10-01,CUST-0252,2,0,12.41,4.14
2025-11-01,CUST-0252,3,0,2.23,4.32
2025-12-01,CUST-0252,2,0,4.32,4.34
2026-01-01,CUST-0252,0,0,0.0,4.72
2026-02-01,CUST-0252,3,0,6.93,4.11
2026-03-01,CUST-0252,0,0,0.0,4.89
2026-04-01,CUST-0252,1,1,12.97,4.42
2026-05-01,CUST-0252,0,0,0.0,4.43
2026-06-01,CUST-0252,2,0,2.42,4.14
2025-05-01,CUST-0253,2,0,3.5,4.58
2025-06-01,CUST-0253,0,0,0.0,4.33
2025-07-01,CUST-0253,2,0,10.07,4.38
2025-08-01,CUST-0253,0,0,0.0,4.47
2025-09-01,CUST-0253,0,0,0.0,4.78
2025-10-01,CUST-0253,1,0,5.82,3.8
2025-11-01,CUST-0253,0,0,0.0,4.69
2025-12-01,CUST-0253,2,0,6.85,3.81
2026-01-01,CUST-0253,0,0,0.0,4.5
2026-02-01,CUST-0253,4,1,11.07,3.88
2026-03-01,CUST-0253,4,0,12.47,3.65
2026-04-01,CUST-0253,2,0,8.42,4.06
2026-05-01,CUST-0253,4,2,17.73,3.74
2026-06-01,CUST-0253,1,0,15.25,4.84
2025-05-01,CUST-0254,2,1,7.52,4.11
2025-06-01,CUST-0254,2,0,7.54,5.0
2025-07-01,CUST-0254,0,0,0.0,4.19
2025-08-01,CUST-0254,3,0,7.52,3.79
2025-09-01,CUST-0254,0,0,0.0,4.6
2025-10-01,CUST-0254,3,0,5.99,4.23
2025-11-01,CUST-0254,0,0,0.0,4.61
2025-12-01,CUST-0254,1,0,7.95,4.04
2026-01-01,CUST-0254,0,0,0.0,4.26
2026-02-01,CUST-0254,0,0,0.0,4.77
2026-03-01,CUST-0254,0,0,0.0,4.6
2026-04-01,CUST-0254,1,0,10.99,4.49
2026-05-01,CUST-0254,0,0,0.0,4.67
2026-06-01,CUST-0254,0,0,0.0,4.67
2025-01-01,CUST-0255,1,0,8.22,4.57
2025-02-01,CUST-0255,0,0,0.0,4.65
2025-03-01,CUST-0255,1,0,8.6,4.56
2025-04-01,CUST-0255,2,0,8.8,4.41
2025-05-01,CUST-0255,1,0,8.79,4.47
2025-06-01,CUST-0255,1,0,9.16,4.48
2025-07-01,CUST-0255,0,0,0.0,4.52
2025-08-01,CUST-0255,3,1,14.44,4.2
2025-09-01,CUST-0255,0,0,0.0,4.25
2025-10-01,CUST-0255,0,0,0.0,4.76
2025-11-01,CUST-0255,0,0,0.0,4.68
2025-12-01,CUST-0255,0,0,0.0,4.52
2026-01-01,CUST-0255,3,0,9.69,4.58
2026-02-01,CUST-0255,1,0,6.56,3.92
2026-03-01,CUST-0255,1,0,9.32,4.32
2026-04-01,CUST-0255,0,0,0.0,4.57
2026-05-01,CUST-0255,2,1,12.32,3.64
2026-06-01,CUST-0255,2,0,8.86,4.01
2026-02-01,CUST-0256,0,0,0.0,4.74
2026-03-01,CUST-0256,1,0,9.41,3.82
2026-04-01,CUST-0256,0,0,0.0,4.71
2026-05-01,CUST-0256,0,0,0.0,4.56
2026-06-01,CUST-0256,1,0,10.19,4.05
2025-08-01,CUST-0257,0,0,0.0,4.48
2025-09-01,CUST-0257,1,0,8.05,4.6
2025-10-01,CUST-0257,1,0,7.62,4.69
2025-11-01,CUST-0257,2,0,4.52,4.56
2025-12-01,CUST-0257,2,0,9.34,4.25
2026-01-01,CUST-0257,1,0,11.23,4.88
2026-02-01,CUST-0257,0,0,0.0,4.59
2026-03-01,CUST-0257,1,0,7.65,4.3
2026-04-01,CUST-0257,0,0,0.0,4.61
2026-05-01,CUST-0257,2,0,4.84,3.94
2026-06-01,CUST-0257,0,0,0.0,4.75
2025-10-01,CUST-0258,1,0,5.11,4.25
2025-11-01,CUST-0258,2,1,14.27,3.81
2025-12-01,CUST-0258,1,0,4.32,4.14
2026-01-01,CUST-0258,0,0,0.0,4.54
2026-02-01,CUST-0258,1,0,7.2,4.21
2026-03-01,CUST-0258,0,0,0.0,4.77
2026-04-01,CUST-0258,1,0,8.32,5.0
2026-05-01,CUST-0258,0,0,0.0,4.84
2026-06-01,CUST-0258,2,1,11.16,4.11
2025-04-01,CUST-0259,0,0,0.0,4.25
2025-05-01,CUST-0259,1,0,7.9,4.85
2025-06-01,CUST-0259,3,0,9.93,4.43
2025-07-01,CUST-0259,1,0,7.56,4.84
2025-08-01,CUST-0259,1,0,7.07,4.63
2025-09-01,CUST-0259,0,0,0.0,4.78
2025-10-01,CUST-0259,0,0,0.0,4.49
2025-11-01,CUST-0259,0,0,0.0,4.75
2025-12-01,CUST-0259,2,0,5.41,4.34
2026-01-01,CUST-0259,5,1,8.75,4.14
2026-02-01,CUST-0259,2,0,5.05,4.09
2026-03-01,CUST-0259,3,0,7.03,4.41
2026-04-01,CUST-0259,1,1,14.27,4.36
2026-05-01,CUST-0259,3,1,14.08,3.83
2026-06-01,CUST-0259,2,0,2.6,4.21
2025-02-01,CUST-0260,0,0,0.0,4.76
2025-03-01,CUST-0260,1,0,10.8,4.26
2025-04-01,CUST-0260,1,0,7.34,4.36
2025-05-01,CUST-0260,0,0,0.0,4.65
2025-06-01,CUST-0260,0,0,0.0,4.44
2025-07-01,CUST-0260,1,0,6.8,3.67
2025-08-01,CUST-0260,1,0,5.95,4.14
2025-09-01,CUST-0260,0,0,0.0,4.46
2025-10-01,CUST-0260,2,0,5.27,3.77
2025-11-01,CUST-0260,1,1,11.17,3.21
2025-12-01,CUST-0260,1,0,10.8,4.94
2026-01-01,CUST-0260,0,0,0.0,4.77
2026-02-01,CUST-0260,2,1,15.32,4.59
2026-03-01,CUST-0260,1,0,8.32,3.58
2026-04-01,CUST-0260,1,0,9.74,4.06
2026-05-01,CUST-0260,1,0,1.97,3.97
2025-06-01,CUST-0261,2,0,1.12,4.61
2025-07-01,CUST-0261,4,0,9.51,3.91
2025-08-01,CUST-0261,4,1,11.83,3.03
2025-09-01,CUST-0261,0,0,0.0,4.66
2025-10-01,CUST-0261,0,0,0.0,4.64
2025-11-01,CUST-0261,6,0,10.58,4.45
2025-12-01,CUST-0261,1,0,9.48,4.66
2026-01-01,CUST-0261,1,0,3.21,3.97
2026-02-01,CUST-0261,0,0,0.0,4.65
2026-03-01,CUST-0261,1,0,2.9,4.15
2026-04-01,CUST-0261,0,0,0.0,4.8
2026-05-01,CUST-0261,1,0,7.64,4.49
2026-06-01,CUST-0261,1,0,9.78,4.27
2025-12-01,CUST-0262,1,0,10.82,3.64
2026-01-01,CUST-0262,2,1,8.18,4.2
2026-02-01,CUST-0262,4,0,6.51,4.16
2026-03-01,CUST-0262,0,0,0.0,4.51
2026-04-01,CUST-0262,2,0,9.43,4.98
2026-05-01,CUST-0262,6,0,6.26,4.63
2026-06-01,CUST-0262,0,0,0.0,4.64
2025-01-01,CUST-0263,0,0,0.0,4.86
2025-02-01,CUST-0263,0,0,0.0,4.54
2025-03-01,CUST-0263,0,0,0.0,4.86
2025-04-01,CUST-0263,2,0,8.23,3.34
2025-05-01,CUST-0263,0,0,0.0,4.71
2025-06-01,CUST-0263,2,0,12.87,4.54
2025-07-01,CUST-0263,1,0,7.36,4.13
2025-08-01,CUST-0263,1,0,9.34,4.85
2025-09-01,CUST-0263,1,0,5.63,5.0
2025-10-01,CUST-0263,1,0,15.13,4.46
2025-11-01,CUST-0263,1,0,1.97,4.64
2025-12-01,CUST-0263,1,0,7.29,4.21
2026-01-01,CUST-0263,2,0,6.68,4.38
2026-02-01,CUST-0263,2,0,8.26,4.11
2026-03-01,CUST-0263,2,0,6.19,3.59
2026-04-01,CUST-0263,0,0,0.0,4.37
2026-05-01,CUST-0263,1,0,4.93,3.73
2026-06-01,CUST-0263,0,0,0.0,4.56
2025-07-01,CUST-0264,0,0,0.0,4.78
2025-08-01,CUST-0264,0,0,0.0,4.9
2025-09-01,CUST-0264,0,0,0.0,4.51
2025-10-01,CUST-0264,2,0,7.84,4.94
2025-11-01,CUST-0264,0,0,0.0,4.34
2025-12-01,CUST-0264,2,0,8.79,4.57
2026-01-01,CUST-0264,0,0,0.0,4.53
2026-02-01,CUST-0264,4,0,12.68,3.86
2026-03-01,CUST-0264,2,0,6.88,4.62
2026-04-01,CUST-0264,1,0,3.85,4.79
2026-05-01,CUST-0264,2,0,11.44,4.21
2026-06-01,CUST-0264,1,0,7.1,4.49
2025-01-01,CUST-0265,1,0,4.61,4.19
2025-02-01,CUST-0265,1,0,6.07,4.25
2025-03-01,CUST-0265,2,0,7.04,3.92
2025-04-01,CUST-0265,2,1,12.81,4.52
2025-05-01,CUST-0265,2,0,7.0,4.42
2025-06-01,CUST-0265,1,0,8.37,3.4
2025-07-01,CUST-0265,2,0,6.86,4.06
2025-08-01,CUST-0265,1,0,7.63,4.94
2025-09-01,CUST-0265,0,0,0.0,4.52
2025-10-01,CUST-0265,1,0,10.52,4.26
2025-11-01,CUST-0265,3,0,9.7,3.64
2025-12-01,CUST-0265,1,0,8.72,4.27
2026-01-01,CUST-0265,1,1,10.99,4.23
2026-02-01,CUST-0265,3,0,4.51,4.01
2026-03-01,CUST-0265,1,0,0.98,4.27
2026-04-01,CUST-0265,1,0,5.15,4.95
2026-05-01,CUST-0265,2,0,5.19,3.7
2026-06-01,CUST-0265,1,0,6.93,4.45
2025-01-01,CUST-0266,2,0,13.83,4.64
2025-02-01,CUST-0266,1,0,10.72,4.37
2025-03-01,CUST-0266,0,0,0.0,4.34
2025-04-01,CUST-0266,1,0,2.61,4.49
2025-05-01,CUST-0266,0,0,0.0,4.52
2025-06-01,CUST-0266,0,0,0.0,4.71
2025-07-01,CUST-0266,1,0,6.23,4.77
2025-08-01,CUST-0266,3,0,11.03,4.01
2025-09-01,CUST-0266,0,0,0.0,4.74
2025-10-01,CUST-0266,0,0,0.0,4.75
2025-11-01,CUST-0266,0,0,0.0,4.48
2025-12-01,CUST-0266,2,0,2.45,4.85
2026-01-01,CUST-0266,0,0,0.0,4.61
2026-02-01,CUST-0266,5,0,8.11,4.04
2026-03-01,CUST-0266,1,0,9.02,4.62
2026-04-01,CUST-0266,2,1,11.29,4.29
2026-05-01,CUST-0266,0,0,0.0,4.68
2026-06-01,CUST-0266,2,0,10.69,4.02
2025-01-01,CUST-0267,2,0,3.74,4.89
2025-02-01,CUST-0267,1,0,9.84,4.35
2025-03-01,CUST-0267,0,0,0.0,4.35
2025-04-01,CUST-0267,0,0,0.0,4.46
2025-05-01,CUST-0267,1,0,7.83,4.12
2025-06-01,CUST-0267,0,0,0.0,4.49
2025-07-01,CUST-0267,1,0,5.52,4.47
2025-08-01,CUST-0267,1,1,9.56,4.03
2025-09-01,CUST-0267,4,0,8.12,3.99
2025-10-01,CUST-0267,1,0,3.97,4.26
2025-11-01,CUST-0267,0,0,0.0,4.5
2025-12-01,CUST-0267,0,0,0.0,4.52
2026-01-01,CUST-0267,0,0,0.0,4.33
2026-02-01,CUST-0267,2,0,7.59,4.36
2026-03-01,CUST-0267,1,0,7.41,4.78
2026-04-01,CUST-0267,1,0,4.58,4.41
2026-05-01,CUST-0267,0,0,0.0,4.48
2026-06-01,CUST-0267,1,0,10.53,3.46
2025-10-01,CUST-0268,0,0,0.0,4.47
2025-11-01,CUST-0268,1,0,7.38,4.41
2025-12-01,CUST-0268,0,0,0.0,4.32
2026-01-01,CUST-0268,1,1,8.53,4.15
2026-02-01,CUST-0268,1,0,8.08,4.56
2026-03-01,CUST-0268,3,0,3.72,4.72
2026-04-01,CUST-0268,0,0,0.0,4.58
2026-05-01,CUST-0268,3,0,10.76,4.74
2026-06-01,CUST-0268,2,0,9.02,4.72
2025-01-01,CUST-0269,1,1,12.65,4.16
2025-02-01,CUST-0269,1,0,6.07,4.41
2025-03-01,CUST-0269,0,0,0.0,4.23
2025-04-01,CUST-0269,2,0,8.85,3.99
2025-05-01,CUST-0269,0,0,0.0,4.73
2025-06-01,CUST-0269,1,0,11.04,3.96
2025-07-01,CUST-0269,0,0,0.0,4.32
2025-08-01,CUST-0269,0,0,0.0,4.59
2025-09-01,CUST-0269,1,0,11.21,4.36
2025-10-01,CUST-0269,1,0,6.24,5.0
2025-11-01,CUST-0269,2,0,6.51,3.73
2025-12-01,CUST-0269,1,0,3.5,4.07
2026-01-01,CUST-0269,2,0,2.67,4.1
2026-02-01,CUST-0269,1,0,8.25,4.67
2026-03-01,CUST-0269,0,0,0.0,4.62
2026-04-01,CUST-0269,2,0,10.47,4.36
2026-05-01,CUST-0269,1,0,8.96,4.45
2026-06-01,CUST-0269,4,1,11.81,3.88
2025-01-01,CUST-0270,1,0,4.85,4.1
2025-02-01,CUST-0270,2,0,6.53,4.5
2025-03-01,CUST-0270,1,0,9.93,4.07
2025-04-01,CUST-0270,3,1,11.39,4.18
2025-05-01,CUST-0270,0,0,0.0,4.97
2025-06-01,CUST-0270,3,1,14.65,3.51
2025-07-01,CUST-0270,0,0,0.0,4.5
2025-08-01,CUST-0270,2,0,8.29,3.96
2025-09-01,CUST-0270,4,1,8.98,3.58
2025-10-01,CUST-0270,5,1,11.52,3.7
2025-11-01,CUST-0270,2,0,9.88,4.16
2025-12-01,CUST-0270,1,0,6.37,4.11
2026-01-01,CUST-0270,0,0,0.0,4.56
2026-02-01,CUST-0270,0,0,0.0,4.28
2026-03-01,CUST-0270,2,0,2.66,4.21
2026-04-01,CUST-0270,4,0,6.31,4.13
2026-05-01,CUST-0270,1,0,4.22,4.47
2026-06-01,CUST-0270,0,0,0.0,4.29
2025-09-01,CUST-0271,0,0,0.0,4.58
2025-10-01,CUST-0271,1,0,5.88,4.78
2025-11-01,CUST-0271,1,0,11.72,4.73
2025-12-01,CUST-0271,2,0,6.26,4.05
2026-01-01,CUST-0271,4,0,7.47,4.35
2026-02-01,CUST-0271,2,0,8.67,5.0
2026-03-01,CUST-0271,3,0,5.66,3.85
2026-04-01,CUST-0271,1,0,1.33,4.09
2026-05-01,CUST-0271,1,0,5.57,3.82
2026-06-01,CUST-0271,0,0,0.0,4.32
2025-01-01,CUST-0272,2,0,9.43,4.28
2025-02-01,CUST-0272,0,0,0.0,4.5
2025-03-01,CUST-0272,0,0,0.0,4.49
2025-04-01,CUST-0272,1,0,8.04,4.17
2025-05-01,CUST-0272,1,0,5.15,4.6
2025-06-01,CUST-0272,2,0,9.19,4.29
2025-07-01,CUST-0272,0,0,0.0,4.8
2025-08-01,CUST-0272,1,0,2.08,5.0
2025-09-01,CUST-0272,3,0,7.67,4.58
2025-10-01,CUST-0272,0,0,0.0,4.56
2025-11-01,CUST-0272,1,0,6.44,4.31
2025-12-01,CUST-0272,3,0,6.25,4.88
2026-01-01,CUST-0272,0,0,0.0,4.64
2026-02-01,CUST-0272,3,1,11.54,3.9
2026-03-01,CUST-0272,2,0,2.8,4.2
2026-04-01,CUST-0272,0,0,0.0,4.97
2026-05-01,CUST-0272,1,0,10.87,3.89
2026-06-01,CUST-0272,0,0,0.0,4.7
2025-02-01,CUST-0273,1,0,7.04,4.61
2025-03-01,CUST-0273,3,0,8.0,4.03
2025-04-01,CUST-0273,1,0,9.08,3.81
2025-05-01,CUST-0273,1,0,6.22,3.68
2025-06-01,CUST-0273,0,0,0.0,4.48
2025-07-01,CUST-0273,2,0,7.6,4.75
2025-08-01,CUST-0273,2,0,2.48,4.05
2025-09-01,CUST-0273,1,0,8.35,4.51
2025-10-01,CUST-0273,3,0,9.41,4.54
2025-11-01,CUST-0273,2,1,16.42,3.69
2025-12-01,CUST-0273,1,0,9.81,4.44
2026-01-01,CUST-0273,2,0,7.53,4.44
2026-02-01,CUST-0273,6,1,14.35,2.94
2026-03-01,CUST-0273,1,0,6.37,4.64
2026-04-01,CUST-0273,1,0,6.47,4.15
2026-05-01,CUST-0273,0,0,0.0,4.33
2026-06-01,CUST-0273,4,3,27.46,3.0
2025-01-01,CUST-0274,3,0,10.54,4.13
2025-02-01,CUST-0274,1,0,6.9,4.17
2025-03-01,CUST-0274,2,0,6.28,3.91
2025-04-01,CUST-0274,2,1,11.09,3.83
2025-05-01,CUST-0274,2,1,13.68,4.13
2025-06-01,CUST-0274,3,0,12.23,4.47
2025-07-01,CUST-0274,2,0,4.2,3.83
2025-08-01,CUST-0274,0,0,0.0,4.8
2025-09-01,CUST-0274,0,0,0.0,4.31
2025-10-01,CUST-0274,1,0,4.65,4.65
2025-11-01,CUST-0274,1,1,13.25,3.72
2025-12-01,CUST-0274,1,0,0.5,4.05
2026-01-01,CUST-0274,0,0,0.0,4.6
2026-02-01,CUST-0274,0,0,0.0,4.75
2026-03-01,CUST-0274,1,0,10.68,4.52
2026-04-01,CUST-0274,1,1,12.3,4.45
2026-05-01,CUST-0274,1,0,7.25,4.21
2026-06-01,CUST-0274,4,0,10.65,4.58
2025-01-01,CUST-0275,1,0,3.74,4.14
2025-02-01,CUST-0275,0,0,0.0,4.39
2025-03-01,CUST-0275,0,0,0.0,4.51
2025-04-01,CUST-0275,1,0,13.28,4.75
2025-05-01,CUST-0275,1,1,14.71,3.85
2025-06-01,CUST-0275,2,0,5.28,4.13
2025-07-01,CUST-0275,1,0,10.19,4.19
2025-08-01,CUST-0275,1,0,4.92,4.46
2025-09-01,CUST-0275,1,0,9.92,3.96
2025-10-01,CUST-0275,1,1,15.13,4.14
2025-11-01,CUST-0275,0,0,0.0,4.63
2025-12-01,CUST-0275,1,0,2.43,4.89
2026-01-01,CUST-0275,2,0,5.68,4.81
2026-02-01,CUST-0275,2,1,10.78,4.5
2026-03-01,CUST-0275,1,0,5.74,3.91
2026-04-01,CUST-0275,2,0,8.06,3.72
2026-05-01,CUST-0275,1,0,2.69,4.13
2026-06-01,CUST-0275,1,0,9.89,3.93
2025-12-01,CUST-0276,1,1,18.1,3.87
2026-01-01,CUST-0276,2,0,7.68,3.98
2026-02-01,CUST-0276,2,1,11.66,4.12
2026-03-01,CUST-0276,0,0,0.0,4.68
2026-04-01,CUST-0276,1,0,8.92,4.22
2026-05-01,CUST-0276,1,0,3.68,4.08
2026-06-01,CUST-0276,0,0,0.0,4.4
2025-08-01,CUST-0277,2,0,12.1,4.54
2025-09-01,CUST-0277,0,0,0.0,4.4
2025-10-01,CUST-0277,1,0,9.12,4.07
2025-11-01,CUST-0277,3,0,6.44,4.7
2025-12-01,CUST-0277,0,0,0.0,4.41
2026-01-01,CUST-0277,0,0,0.0,4.37
2026-02-01,CUST-0277,4,1,12.96,4.21
2026-03-01,CUST-0277,1,0,10.43,4.54
2026-04-01,CUST-0277,2,0,5.3,4.89
2026-05-01,CUST-0277,0,0,0.0,4.72
2026-06-01,CUST-0277,0,0,0.0,4.68
2025-08-01,CUST-0278,2,0,1.34,4.19
2025-09-01,CUST-0278,0,0,0.0,4.5
2025-10-01,CUST-0278,0,0,0.0,4.44
2025-11-01,CUST-0278,0,0,0.0,4.65
2025-12-01,CUST-0278,1,0,11.46,4.41
2026-01-01,CUST-0278,1,0,4.37,4.06
2026-02-01,CUST-0278,3,0,8.59,4.81
2026-03-01,CUST-0278,1,0,6.55,3.87
2026-04-01,CUST-0278,1,0,3.28,4.88
2026-05-01,CUST-0278,2,0,12.73,4.54
2026-06-01,CUST-0278,2,0,5.27,4.48
2025-07-01,CUST-0279,0,0,0.0,4.63
2025-08-01,CUST-0279,1,0,9.49,4.16
2025-09-01,CUST-0279,1,0,10.78,4.57
2025-10-01,CUST-0279,0,0,0.0,4.44
2025-11-01,CUST-0279,2,1,10.27,3.82
2025-12-01,CUST-0279,1,0,10.74,3.86
2026-01-01,CUST-0279,0,0,0.0,4.89
2026-02-01,CUST-0279,1,0,2.19,4.05
2026-03-01,CUST-0279,1,0,7.31,4.42
2026-04-01,CUST-0279,1,1,12.51,4.14
2026-05-01,CUST-0279,2,0,9.21,4.25
2026-06-01,CUST-0279,2,0,3.28,4.69
2025-01-01,CUST-0280,0,0,0.0,4.87
2025-02-01,CUST-0280,1,0,1.59,3.95
2025-03-01,CUST-0280,1,0,4.55,4.69
2025-04-01,CUST-0280,3,0,13.34,3.94
2025-05-01,CUST-0280,1,0,5.04,4.46
2025-06-01,CUST-0280,0,0,0.0,4.64
2025-07-01,CUST-0280,1,0,10.16,4.24
2025-08-01,CUST-0280,2,0,7.77,3.56
2025-09-01,CUST-0280,2,0,13.42,4.6
2025-10-01,CUST-0280,0,0,0.0,4.23
2025-11-01,CUST-0280,1,0,6.42,4.62
2025-12-01,CUST-0280,0,0,0.0,4.72
2026-01-01,CUST-0280,1,0,6.8,4.43
2026-02-01,CUST-0280,4,1,11.93,3.79
2026-03-01,CUST-0280,0,0,0.0,4.44
2026-04-01,CUST-0280,2,2,16.29,4.06
2026-05-01,CUST-0280,0,0,0.0,4.43
2026-06-01,CUST-0280,2,0,6.14,4.66
2025-01-01,CUST-0281,3,0,6.49,4.3
2025-02-01,CUST-0281,0,0,0.0,4.67
2025-03-01,CUST-0281,0,0,0.0,4.55
2025-04-01,CUST-0281,0,0,0.0,4.53
2025-05-01,CUST-0281,0,0,0.0,4.67
2025-06-01,CUST-0281,1,0,10.13,4.89
2025-07-01,CUST-0281,0,0,0.0,4.35
2025-08-01,CUST-0281,0,0,0.0,4.66
2025-09-01,CUST-0281,1,0,10.2,4.01
2025-10-01,CUST-0281,2,2,20.85,3.87
2025-11-01,CUST-0281,1,0,4.68,4.17
2025-12-01,CUST-0281,1,0,4.84,4.01
2026-01-01,CUST-0281,2,1,8.48,3.73
2026-02-01,CUST-0281,0,0,0.0,4.45
2026-03-01,CUST-0281,2,0,2.83,4.15
2026-04-01,CUST-0281,1,0,10.99,4.29
2026-05-01,CUST-0281,2,0,11.41,4.41
2026-06-01,CUST-0281,0,0,0.0,4.43
2026-03-01,CUST-0282,1,0,11.96,4.54
2026-04-01,CUST-0282,2,2,15.72,3.69
2026-05-01,CUST-0282,1,0,7.69,4.21
2026-06-01,CUST-0282,1,0,14.07,4.01
2026-03-01,CUST-0283,0,0,0.0,4.4
2026-04-01,CUST-0283,3,0,6.29,4.85
2026-05-01,CUST-0283,2,0,7.12,4.43
2026-06-01,CUST-0283,2,0,9.64,4.06
2025-01-01,CUST-0284,3,1,8.17,4.12
2025-02-01,CUST-0284,0,0,0.0,4.53
2025-03-01,CUST-0284,0,0,0.0,4.58
2025-04-01,CUST-0284,3,0,6.3,4.13
2025-05-01,CUST-0284,0,0,0.0,4.6
2025-06-01,CUST-0284,1,0,8.68,4.81
2025-07-01,CUST-0284,2,1,13.39,3.97
2025-08-01,CUST-0284,3,0,10.3,4.14
2025-09-01,CUST-0284,2,0,3.64,4.19
2025-10-01,CUST-0284,3,0,5.78,4.25
2025-11-01,CUST-0284,0,0,0.0,4.72
2025-12-01,CUST-0284,1,0,9.54,4.13
2026-01-01,CUST-0284,0,0,0.0,4.35
2026-02-01,CUST-0284,3,0,9.03,3.98
2026-03-01,CUST-0284,1,0,7.42,4.78
2025-01-01,CUST-0285,0,0,0.0,4.17
2025-02-01,CUST-0285,1,0,9.24,5.0
2025-03-01,CUST-0285,3,1,13.2,4.37
2025-04-01,CUST-0285,1,0,7.07,4.84
2025-05-01,CUST-0285,1,0,7.12,4.69
2025-06-01,CUST-0285,1,0,6.18,4.18
2025-07-01,CUST-0285,2,0,4.72,4.2
2025-08-01,CUST-0285,0,0,0.0,4.67
2025-09-01,CUST-0285,3,0,10.69,4.32
2025-10-01,CUST-0285,2,0,6.75,3.8
2025-11-01,CUST-0285,1,0,5.02,4.93
2025-12-01,CUST-0285,1,0,7.51,4.47
2026-01-01,CUST-0285,2,0,10.47,3.8
2026-02-01,CUST-0285,2,1,12.22,4.19
2026-03-01,CUST-0285,0,0,0.0,4.47
2026-04-01,CUST-0285,3,0,10.93,4.09
2026-05-01,CUST-0285,1,0,7.64,3.96
2026-06-01,CUST-0285,1,0,11.2,4.38
2025-01-01,CUST-0286,0,0,0.0,4.56
2025-02-01,CUST-0286,1,0,10.17,3.99
2025-03-01,CUST-0286,1,0,6.97,4.38
2025-04-01,CUST-0286,0,0,0.0,4.47
2025-05-01,CUST-0286,2,0,4.84,4.2
2025-06-01,CUST-0286,2,0,7.67,4.25
2025-07-01,CUST-0286,0,0,0.0,4.75
2025-08-01,CUST-0286,0,0,0.0,4.77
2025-09-01,CUST-0286,2,1,8.58,3.82
2025-10-01,CUST-0286,1,0,5.12,4.09
2025-11-01,CUST-0286,1,0,9.1,4.63
2025-12-01,CUST-0286,1,0,10.14,4.66
2026-01-01,CUST-0286,2,0,7.16,4.15
2026-02-01,CUST-0286,1,0,7.79,4.76
2026-03-01,CUST-0286,2,0,8.56,4.76
2026-04-01,CUST-0286,3,0,8.52,4.64
2026-05-01,CUST-0286,0,0,0.0,4.72
2026-06-01,CUST-0286,0,0,0.0,5.0
2025-01-01,CUST-0287,4,1,11.84,3.65
2025-02-01,CUST-0287,2,0,4.82,4.95
2025-03-01,CUST-0287,2,0,4.07,4.15
2025-04-01,CUST-0287,1,0,12.56,4.35
2025-05-01,CUST-0287,0,0,0.0,4.69
2025-06-01,CUST-0287,1,0,10.86,4.38
2025-07-01,CUST-0287,2,1,11.22,3.97
2025-08-01,CUST-0287,1,0,11.42,4.2
2025-09-01,CUST-0287,0,0,0.0,4.84
2025-10-01,CUST-0287,0,0,0.0,4.46
2025-11-01,CUST-0287,3,0,10.44,4.32
2025-12-01,CUST-0287,0,0,0.0,4.12
2026-01-01,CUST-0287,1,0,10.79,4.36
2026-02-01,CUST-0287,0,0,0.0,4.93
2026-03-01,CUST-0287,1,0,9.49,4.66
2026-04-01,CUST-0287,2,0,3.14,4.18
2026-05-01,CUST-0287,3,0,13.0,4.48
2026-06-01,CUST-0287,2,0,10.72,4.58
2025-01-01,CUST-0288,4,0,10.27,3.97
2025-02-01,CUST-0288,3,0,3.87,4.79
2025-03-01,CUST-0288,0,0,0.0,4.7
2025-04-01,CUST-0288,1,0,2.52,4.15
2025-05-01,CUST-0288,0,0,0.0,4.43
2025-06-01,CUST-0288,0,0,0.0,4.81
2025-07-01,CUST-0288,2,1,14.92,4.39
2025-08-01,CUST-0288,2,0,10.93,4.45
2025-09-01,CUST-0288,1,0,5.72,4.6
2025-10-01,CUST-0288,2,0,6.61,4.33
2025-11-01,CUST-0288,2,0,6.75,4.56
2025-12-01,CUST-0288,0,0,0.0,4.61
2026-01-01,CUST-0288,2,0,0.62,4.48
2026-02-01,CUST-0288,2,1,12.16,3.78
2026-03-01,CUST-0288,2,1,16.23,3.96
2026-04-01,CUST-0288,1,0,4.76,4.11
