month,customer_id,plan_type,seat_count,base_mrr_usd,discount_pct,mrr_usd,arr_usd,contract_type_x,renewal_month,subscription_status,company_name,industry,company_size_segment,region,country,signup_date,churn_date,initial_plan,contract_type_y,account_owner,risk_profile,power_user_flag,underpriced_flag,planned_upgrade_month,eligible_features,adopted_features,active_users,login_count,workflow_runs,api_calls,storage_gb,compute_minutes,ai_tokens_million,athena_scanned_gb,feature_adoption_rate,direct_cloud_cost_usd,ticket_count,high_severity_tickets,avg_resolution_hours,csat_score,shared_overhead_usd,shared_cost_allocation_usd,allocated_cloud_cost_usd,cost_to_revenue_ratio,estimated_gross_margin_pct,cost_per_active_user_usd,margin_risk_tier,customer_health_score,revenue_at_risk_usd
2025-05-01,CUST-0213,Enterprise,329,2499.0,0.13,8642.52,103710.23,Annual,2026-03-01,Active,Gomez-Li,Professional Services,Enterprise,Europe,France,2024-03-14,,Enterprise,Annual,Noah Williams,Low,False,False,,8,7,155,11649,2674,1076074,651.2305,1140.5216,3.588173,1490.2007,0.875,849.1993,0,0,0.0,4.54,27278.389999999992,534.9566734319279,1384.155973431928,0.16015652534583988,0.8398434746541601,8.930038538270503,Monitor,81.3824779723328,0.0
2025-06-01,CUST-0213,Enterprise,298,2499.0,0.13,7795.97,93551.67,Annual,2026-03-01,Active,Gomez-Li,Professional Services,Enterprise,Europe,France,2024-03-14,,Enterprise,Annual,Noah Williams,Low,False,False,,8,6,134,11603,4368,0,0.0,1339.4929,10.735175,922.4603,0.75,957.0445,1,0,5.77,4.18,27423.590000000004,463.555813728188,1420.600313728188,0.182222393586454,0.817777606413546,10.601494878568568,Monitor,73.61220851308369,0.0
2025-07-01,CUST-0213,Enterprise,319,2499.0,0.13,8403.78,100845.39,Annual,2026-03-01,Active,Gomez-Li,Professional Services,Enterprise,Europe,France,2024-03-14,,Enterprise,Annual,Noah Williams,Low,False,False,,8,7,186,12331,3847,10939017,609.8939,1962.5089,4.048724,311.0439,0.875,807.1325,1,0,5.36,4.33,28885.590000000004,508.1859991523959,1315.3184991523958,0.15651510381666295,0.843484896183337,7.071604834152666,Monitor,79.99379169466697,0.0
2025-08-01,CUST-0213,Enterprise,300,2499.0,0.13,7889.78,94677.31,Annual,2026-03-01,Active,Gomez-Li,Professional Services,Enterprise,Europe,France,2024-03-14,,Enterprise,Annual,Noah Williams,Low,False,False,,8,6,163,13080,0,1667335,735.1938,533.1394,0.0,492.2863,0.75,836.838,3,0,7.45,4.49,29801.140000000007,477.43325411161135,1314.2712541116114,0.16657894822309513,0.8334210517769048,8.063013828905591,Monitor,77.34368414215238,0.0
2025-09-01,CUST-0213,Enterprise,316,2499.0,0.13,8359.63,100315.61,Annual,2026-03-01,Active,Gomez-Li,Professional Services,Enterprise,Europe,France,2024-03-14,,Enterprise,Annual,Noah Williams,Low,False,False,,9,8,171,15427,7505,1067220,771.0035,3203.1106,2.217569,2789.2032,0.8888888888888888,1264.7155,4,0,5.0,4.0,30421.79999999999,482.9051806234238,1747.6206806234238,0.2090547883845845,0.7909452116154155,10.22000398025394,Monitor,73.49783915145545,0.0
2025-10-01,CUST-0213,Enterprise,316,2499.0,0.13,8379.63,100555.6,Annual,2026-03-01,Active,Gomez-Li,Professional Services,Enterprise,Europe,France,2024-03-14,,Enterprise,Annual,Noah Williams,Low,False,False,,9,8,190,20688,7872,2550700,807.1097,5854.311100000001,0.0,6704.5654,0.8888888888888888,1883.5428,1,1,13.46,3.62,31253.25,483.5037850380802,2367.04658503808,0.2824762650663669,0.7175237349336331,12.458139921253053,Margin Risk,59.58412101691286,8379.63
2025-11-01,CUST-0213,Enterprise,310,2499.0,0.13,8229.72,98756.66,Annual,2026-03-01,Active,Gomez-Li,Professional Services,Enterprise,Europe,France,2024-03-14,,Enterprise,Annual,Noah Williams,Low,False,False,,9,5,124,8654,0,1522887,0.0,1011.3303,7.272681,357.5189,0.5555555555555556,766.2827,3,0,2.99,3.99,31877.11,449.22961278601394,1215.5123127860138,0.1476978940700308,0.8523021059299691,9.802518651500112,Monitor,69.99305736328643,0.0
2025-12-01,CUST-0213,Enterprise,342,2499.0,0.13,9157.67,109891.99,Annual,2026-03-01,Active,Gomez-Li,Professional Services,Enterprise,Europe,France,2024-03-14,,Enterprise,Annual,Noah Williams,Low,False,False,,9,7,182,13506,3573,3766518,1012.6484,2107.0206,16.203969,1095.4752,0.7777777777777778,1515.9777,1,0,6.17,4.44,33608.08,499.65306144469645,2015.6307614446964,0.22010301326043594,0.7798969867395641,11.074894293652179,Monitor,73.35620338360957,0.0
2026-01-01,CUST-0213,Enterprise,354,2499.0,0.13,9520.86,114250.3,Annual,2027-03-01,Active,Gomez-Li,Professional Services,Enterprise,Europe,France,2024-03-14,,Enterprise,Annual,Noah Williams,Low,False,False,,9,7,182,18653,9295,8332857,906.8,2116.843,0.0,795.4483,0.7777777777777778,1089.2784,1,0,11.66,4.26,36945.71000000001,540.7998724769504,1630.0782724769504,0.17121124273195387,0.8287887572680461,8.956474024598629,Monitor,75.82754502588813,0.0
2026-02-01,CUST-0213,Enterprise,340,2499.0,0.13,9144.13,109729.54,Annual,2027-03-01,Active,Gomez-Li,Professional Services,Enterprise,Europe,France,2024-03-14,,Enterprise,Annual,Noah Williams,Low,False,False,,9,8,275,24554,15443,7431429,0.0,9560.236200000001,18.079375,9647.2975,0.8888888888888888,3253.4062999999996,1,0,10.96,4.24,43019.880000000005,587.3063270098396,3840.7126270098393,0.42001946899375225,0.5799805310062478,13.966227734581233,Margin Risk,58.54066470272204,9144.13
2026-03-01,CUST-0213,Enterprise,359,2499.0,0.13,9708.92,116507.06,Annual,2027-03-01,Active,Gomez-Li,Professional Services,Enterprise,Europe,France,2024-03-14,,Enterprise,Annual,Noah Williams,Low,False,False,,9,7,221,16123,2739,7930337,772.5466,2382.5791,11.895789,1475.6199,0.7777777777777778,1596.9467,1,0,9.46,4.73,39291.850000000006,531.9000719027266,2128.8467719027267,0.21926710405510877,0.7807328959448913,9.63279082308926,Monitor,75.74307612003575,0.0
2026-04-01,CUST-0213,Enterprise,368,2499.0,0.13,9989.72,119876.65,Annual,2027-03-01,Active,Gomez-Li,Professional Services,Enterprise,Europe,France,2024-03-14,,Enterprise,Annual,Noah Williams,Low,False,False,,9,9,207,30839,6054,4429439,1278.3697,9748.5056,22.841683,5749.9619999999995,1.0,3805.5992,5,0,3.14,3.33,36571.45999999999,489.32613777816437,4294.925337778164,0.4299345064504475,0.5700654935495525,20.748431583469394,Margin Risk,53.2452394839642,9989.72
2026-05-01,CUST-0213,Enterprise,365,2499.0,0.13,9927.06,119124.68,Annual,2027-03-01,Active,Gomez-Li,Professional Services,Enterprise,Europe,France,2024-03-14,,Enterprise,Annual,Noah Williams,Low,False,False,,9,6,229,21483,11655,12067125,980.4357,3089.8517,0.0,1783.7966,0.6666666666666666,1224.1105,1,0,8.67,4.2,37711.640000000014,498.8752796564643,1722.9857796564643,0.17356455785060879,0.8264354421493912,7.523955369678883,Monitor,72.38150203861797,0.0
2026-06-01,CUST-0213,Enterprise,360,2499.0,0.13,9806.41,117676.89,Annual,2027-03-01,Active,Gomez-Li,Professional Services,Enterprise,Europe,France,2024-03-14,,Enterprise,Annual,Noah Williams,Low,False,False,,9,8,167,18685,4238,1891723,1385.2736,3907.3414,0.0,3882.5137,0.8888888888888888,1800.0107,1,0,4.68,3.38,38504.84,502.2534350972465,2302.2641350972467,0.23477135211532527,0.7652286478846747,13.786012785013453,Monitor,66.4805140529962,0.0
2025-11-01,CUST-0214,Starter,15,149.0,0.1,260.1,3121.2,Annual,2026-11-01,Active,Reyes Inc,Education,SMB,Europe,France,2025-11-24,,Starter,Annual,Jordan Lee,Low,False,False,,5,4,6,200,247,0,10.4925,41.6,0.0,21.4266,0.8,33.2253,1,1,9.02,4.21,31877.11,14.197885503473051,47.42318550347305,0.18232674165118434,0.8176732583488157,7.903864250578842,Monitor,70.09386066790526,0.0
2025-12-01,CUST-0214,Starter,16,149.0,0.1,273.38,3280.58,Annual,2026-11-01,Active,Reyes Inc,Education,SMB,Europe,France,2025-11-24,,Starter,Annual,Jordan Lee,Low,False,False,,5,2,4,91,220,0,16.7909,17.6,0.0,0.0,0.4,10.5186,1,0,9.39,4.4,33608.08,14.91592882662851,25.434528826628508,0.09303726983184032,0.9069627301681596,6.358632206657127,Healthy,73.75701841345278,0.0
2026-01-01,CUST-0214,Starter,15,149.0,0.1,261.4,3136.81,Annual,2027-11-01,Active,Reyes Inc,Education,SMB,Europe,France,2025-11-24,,Starter,Annual,Jordan Lee,Low,False,False,,5,3,4,135,0,0,0.0,5.64,0.0,7.8869,0.6,22.2828,3,0,8.1,4.0,36945.71000000001,14.847932504571522,37.130732504571526,0.1420456484490112,0.8579543515509888,9.282683126142881,Monitor,71.6363481240791,0.0
2026-02-01,CUST-0214,Starter,16,149.0,0.1,274.75,3296.94,Annual,2027-11-01,Active,Reyes Inc,Education,SMB,Europe,France,2025-11-24,,Starter,Annual,Jordan Lee,Low,False,False,,5,4,6,369,256,0,16.8992,23.12,0.0,2.2885,0.8,25.6103,1,0,3.77,4.05,43019.880000000005,17.646557228074563,43.256857228074566,0.1574407906390339,0.8425592093609661,7.209476204679095,Monitor,75.80473674887727,0.0
2026-03-01,CUST-0214,Starter,16,149.0,0.1,275.43,3305.12,Annual,2027-11-01,Active,Reyes Inc,Education,SMB,Europe,France,2025-11-24,,Starter,Annual,Jordan Lee,Low,False,False,,5,2,5,118,132,0,0.0,20.04,0.0,20.7728,0.4,16.988400000000002,1,1,13.17,4.12,39291.850000000006,15.08934431472996,32.07774431472996,0.11646423524935541,0.8835357647506445,6.415548862945992,Monitor,64.64286118005157,0.0
2026-04-01,CUST-0214,Starter,16,149.0,0.1,276.11,3313.3,Annual,2027-11-01,Active,Reyes Inc,Education,SMB,Europe,France,2025-11-24,,Starter,Annual,Jordan Lee,Low,False,False,,5,4,6,224,238,0,0.0,26.36,0.0,5.0855,0.8,26.5887,2,0,11.63,4.56,36571.45999999999,13.524687368808031,40.113387368808034,0.14528045839994216,0.8547195416000578,6.685564561468006,Monitor,80.85756332800463,0.0
2026-05-01,CUST-0214,Starter,15,149.0,0.1,264.0,3168.02,Annual,2027-11-01,Active,Reyes Inc,Education,SMB,Europe,France,2025-11-24,,Starter,Annual,Jordan Lee,Low,False,False,,5,4,3,181,94,0,26.0304,15.92,0.0,14.4064,0.8,29.3983,1,0,10.13,4.26,37711.640000000014,13.267077445820474,42.665377445820475,0.16161127820386545,0.8383887217961346,14.221792481940158,Monitor,77.15109774369076,0.0
2026-06-01,CUST-0214,Starter,16,149.0,0.1,277.47,3329.67,Annual,2027-11-01,Active,Reyes Inc,Education,SMB,Europe,France,2025-11-24,,Starter,Annual,Jordan Lee,Low,False,False,,5,5,7,371,114,0,21.2536,16.919999999999998,0.0,5.3444,1.0,36.6746,1,0,6.86,4.78,38504.84,14.211139513484854,50.88573951348485,0.18339186042990177,0.8166081395700983,7.269391359069265,Monitor,84.56865116560786,0.0
2025-01-01,CUST-0215,Professional,291,599.0,0.1,5878.47,70541.68,Annual,2026-08-01,Active,Harrison-Miller,Professional Services,Enterprise,North America,United States,2024-08-09,,Professional,Annual,Ethan Kim,Medium,False,False,,6,5,94,6807,3023,1586686,437.2426,521.9384,0.0,101.333,0.8333333333333334,299.8943,3,0,6.37,4.34,23983.21,457.96056784453367,757.8548678445336,0.1289204279080328,0.8710795720919672,8.062285828133335,Monitor,81.2396991006907,0.0
2025-02-01,CUST-0215,Professional,294,599.0,0.1,5953.28,71439.35,Annual,2026-08-01,Active,Harrison-Miller,Professional Services,Enterprise,North America,United States,2024-08-09,,Professional,Annual,Ethan Kim,Medium,False,False,,6,4,145,5250,5045,0,0.0,730.36,0.0,711.0928,0.6666666666666666,438.9365,0,0,0.0,4.48,24872.4,445.32414242109314,884.2606424210932,0.1485333534490387,0.8514666465509613,6.098349258076505,Monitor,76.62399839074357,0.0
2025-03-01,CUST-0215,Professional,290,599.0,0.1,5887.36,70648.28,Annual,2026-08-01,Active,Harrison-Miller,Professional Services,Enterprise,North America,United States,2024-08-09,,Professional,Annual,Ethan Kim,Medium,False,False,,6,5,144,10831,6682,3013296,338.5515,1056.8107,0.0,439.5553,0.8333333333333334,562.9696,5,0,9.69,4.33,25236.600000000006,400.5393545840835,963.5089545840835,0.16365721725596594,0.8363427827440341,6.691034406833913,Monitor,78.38075595285606,0.0
2025-04-01,CUST-0215,Professional,327,599.0,0.1,6649.07,79788.89,Annual,2026-08-01,Active,Harrison-Miller,Professional Services,Enterprise,North America,United States,2024-08-09,,Professional,Annual,Ethan Kim,Medium,False,False,,6,5,226,11975,14768,2106558,0.0,1872.942,0.0,419.8756,0.8333333333333334,717.1269000000001,1,0,10.28,4.74,26541.480000000003,415.340164182495,1132.467064182495,0.17031961825977093,0.8296803817402291,5.0109162131968805,Monitor,81.12776387255165,0.0
2025-05-01,CUST-0215,Professional,298,599.0,0.1,6078.25,72939.01,Annual,2026-08-01,Active,Harrison-Miller,Professional Services,Enterprise,North America,United States,2024-08-09,,Professional,Annual,Ethan Kim,Medium,False,False,,7,5,148,7663,4264,0,400.3831,525.3199999999999,0.0,213.2233,0.7142857142857143,455.761,0,0,0.0,4.23,27278.389999999992,376.232904325083,831.993904325083,0.13688050085552306,0.8631194991444769,5.621580434628939,Monitor,76.74670278870101,0.0
2025-06-01,CUST-0215,Professional,333,599.0,0.1,6803.44,81641.25,Annual,2026-08-01,Active,Harrison-Miller,Professional Services,Enterprise,North America,United States,2024-08-09,,Professional,Annual,Ethan Kim,Medium,False,False,,7,7,130,9836,5114,1402929,415.8856,963.8909000000001,6.237554,205.3867,1.0,740.2777,1,0,6.1,4.04,27423.590000000004,404.5390330325672,1144.8167330325673,0.16827027695291902,0.831729723047081,8.80628256178898,Monitor,79.85837784376648,0.0
2025-07-01,CUST-0215,Professional,309,599.0,0.1,6331.76,75981.16,Annual,2026-08-01,Active,Harrison-Miller,Professional Services,Enterprise,North America,United States,2024-08-09,,Professional,Annual,Ethan Kim,Medium,False,False,,7,5,166,8806,5270,0,0.0,1421.687,17.301489,335.7119,0.7142857142857143,1140.388,2,0,3.38,4.73,28885.590000000004,382.8886265458132,1523.276626545813,0.2405771265091875,0.7594228734908125,9.1763652201555,Monitor,72.45097273640786,0.0
2025-08-01,CUST-0215,Professional,308,599.0,0.1,6326.78,75921.3,Annual,2026-08-01,Active,Harrison-Miller,Professional Services,Enterprise,North America,United States,2024-08-09,,Professional,Annual,Ethan Kim,Medium,False,False,,7,6,171,8377,8969,1990295,443.03,1163.1839,0.0,397.7288,0.8571428571428571,562.3877,1,0,12.01,4.37,29801.140000000007,382.85163381593156,945.2393338159316,0.14940290855947758,0.8505970914405224,5.5277154024323485,Monitor,80.43633874381322,0.0
2025-09-01,CUST-0215,Professional,324,599.0,0.1,6669.23,80030.73,Annual,2026-08-01,Active,Harrison-Miller,Professional Services,Enterprise,North America,United States,2024-08-09,,Professional,Annual,Ethan Kim,Medium,False,False,,7,5,182,7928,3254,3802593,0.0,906.9902999999999,0.0,522.3845,0.7142857142857143,717.6451999999999,1,0,6.0,4.81,30421.79999999999,385.25696924016455,1102.9021692401645,0.16537173995201315,0.8346282600479868,6.059902028792113,Monitor,79.10740366098182,0.0
2025-10-01,CUST-0215,Professional,292,599.0,0.1,6029.6,72355.19,Annual,2026-08-01,Active,Harrison-Miller,Professional Services,Enterprise,North America,United States,2024-08-09,,Professional,Annual,Ethan Kim,Medium,False,False,,7,6,109,5256,2809,707288,694.1952,340.2676,0.0,59.6045,0.8571428571428571,348.535,2,0,4.37,4.05,31253.25,347.907296893253,696.442296893253,0.11550389692405018,0.8844961030759498,6.389378870580303,Monitor,80.58825967464742,0.0
2025-11-01,CUST-0215,Professional,303,599.0,0.1,6270.13,75241.58,Annual,2026-08-01,Active,Harrison-Miller,Professional Services,Enterprise,North America,United States,2024-08-09,,Professional,Annual,Ethan Kim,Medium,False,False,,7,6,181,9018,2500,2659961,658.2399,1152.0152,7.385422,765.8026,0.8571428571428571,1031.8924,2,0,6.18,4.21,31877.11,342.2629289961226,1374.1553289961225,0.21915898537927006,0.78084101462073,7.592018392243771,Monitor,73.57585259822983,0.0
2025-12-01,CUST-0215,Professional,321,599.0,0.1,6655.9,79870.75,Annual,2026-08-01,Active,Harrison-Miller,Professional Services,Enterprise,North America,United States,2024-08-09,,Professional,Annual,Ethan Kim,Medium,False,False,,7,5,187,7545,1981,2027500,0.0,764.7578000000001,0.0,552.1701,0.7142857142857143,642.0486,2,0,11.67,4.34,33608.08,363.15359820453835,1005.2021982045383,0.15102423386837818,0.8489757661316218,5.375412824623199,Monitor,76.49520414767261,0.0
2026-01-01,CUST-0215,Professional,356,599.0,0.1,7394.35,88732.18,Annual,2027-08-01,Active,Harrison-Miller,Professional Services,Enterprise,North America,United States,2024-08-09,,Professional,Annual,Ethan Kim,Medium,False,False,,7,6,182,13637,9186,2971647,659.8993,1662.4786,3.342568,413.4487,0.8571428571428571,1002.8239,0,0,0.0,4.5,36945.71000000001,420.0107487191219,1422.834648719122,0.19242186922706148,0.8075781307729385,7.817772795160011,Monitor,78.0348218904065,0.0
2026-02-01,CUST-0215,Professional,374,599.0,0.1,7784.52,93414.22,Annual,2027-08-01,Active,Harrison-Miller,Professional Services,Enterprise,North America,United States,2024-08-09,,Professional,Annual,Ethan Kim,Medium,False,False,,7,5,133,10177,5006,2231915,0.0,1159.1601,8.644655,88.6715,0.7142857142857143,720.2229,1,0,1.99,4.37,43019.880000000005,499.98172037521744,1220.2046203752175,0.1567475734374396,0.8432524265625604,9.174470829888854,Monitor,76.27733698214769,0.0
2026-03-01,CUST-0215,Professional,371,599.0,0.1,7740.92,92891.04,Annual,2027-08-01,Active,Harrison-Miller,Professional Services,Enterprise,North America,United States,2024-08-09,,Professional,Annual,Ethan Kim,Medium,False,False,,7,5,279,22241,5962,0,889.3912,820.04,0.0,423.8031,0.7142857142857143,908.3512000000001,1,1,13.17,4.48,39291.850000000006,424.08382236059776,1332.435022360598,0.17212876794497267,0.8278712320550273,4.775752768317555,Monitor,70.92684142154505,0.0
2026-04-01,CUST-0215,Professional,365,599.0,0.1,7634.66,91615.86,Annual,2027-08-01,Active,Harrison-Miller,Professional Services,Enterprise,North America,United States,2024-08-09,,Professional,Annual,Ethan Kim,Medium,False,False,,7,4,126,6893,4695,1681913,0.0,811.1192,0.0,256.0332,0.5714285714285714,309.4207,0,0,0.0,4.68,36571.45999999999,373.9683085261089,683.3890085261089,0.08951138734745344,0.9104886126525465,5.423722289889754,Healthy,80.564803297918,0.0
2026-05-01,CUST-0215,Professional,427,599.0,0.1,8944.88,107338.58,Annual,2027-08-01,Active,Harrison-Miller,Professional Services,Enterprise,North America,United States,2024-08-09,,Professional,Annual,Ethan Kim,Medium,False,False,,7,7,235,23065,6260,690293,726.7158,2624.2923,35.844292,529.819,1.0,2837.9764999999998,0,0,0.0,4.46,37711.640000000014,449.51672614988877,3287.4932261498884,0.3675279295138547,0.6324720704861453,13.989332877233569,Margin Risk,67.27776563889162,8944.88
2026-06-01,CUST-0215,Professional,388,599.0,0.1,8151.46,97817.49,Annual,2027-08-01,Active,Harrison-Miller,Professional Services,Enterprise,North America,United States,2024-08-09,,Professional,Annual,Ethan Kim,Medium,False,False,,7,4,229,8173,0,4543791,0.0,1066.1786,5.726953,390.9036,0.5714285714285714,859.2502000000001,1,0,10.13,3.91,38504.84,417.4921083309591,1276.742308330959,0.15662743954223649,0.8433725604577635,5.575293922842616,Monitor,69.03551912233536,0.0
2025-01-01,CUST-0216,Enterprise,100,2499.0,0.13,2174.13,26089.56,Annual,2026-01-01,Active,White-Malone,Education,Mid-Market,APAC,Japan,2025-01-10,,Enterprise,Annual,Jordan Lee,Medium,False,False,,7,6,60,4221,1663,1132313,0.0,343.8626,0.0,144.851,0.8571428571428571,189.2256,1,0,6.96,4.36,23983.21,169.37499202476766,358.60059202476765,0.16493981133822155,0.8350601886617784,5.976676533746128,Monitor,79.11338652151372,0.0
2025-02-01,CUST-0216,Enterprise,100,2499.0,0.13,2179.57,26154.78,Annual,2026-01-01,Active,White-Malone,Education,Mid-Market,APAC,Japan,2025-01-10,,Enterprise,Annual,Jordan Lee,Medium,False,False,,7,7,49,5311,2471,1040279,102.8881,457.4766,0.0,298.5313,1.0,223.1016,1,0,5.41,4.31,24872.4,163.03871833623518,386.14031833623517,0.17716353149301703,0.822836468506983,7.880414659923167,Monitor,81.30691748055864,0.0
2025-03-01,CUST-0216,Enterprise,100,2499.0,0.13,2185.0,26220.01,Annual,2026-01-01,Active,White-Malone,Education,Mid-Market,APAC,Japan,2025-01-10,,Enterprise,Annual,Jordan Lee,Medium,False,False,,7,6,66,4853,1353,1591287,0.0,482.9097,0.0,199.4087,0.8571428571428571,263.93219999999997,1,0,5.65,4.42,25236.600000000006,148.65380913791964,412.58600913791963,0.1888265488045399,0.8111734511954601,6.251303168756358,Monitor,77.68244752420824,0.0
2025-04-01,CUST-0216,Enterprise,100,2499.0,0.13,2190.44,26285.23,Annual,2026-01-01,Active,White-Malone,Education,Mid-Market,APAC,Japan,2025-01-10,,Enterprise,Annual,Jordan Lee,Medium,False,False,,7,6,34,1689,657,1403141,130.0247,265.0046,0.0,118.3156,0.8571428571428571,157.9821,1,0,13.12,4.23,26541.480000000003,136.82781339825033,294.80991339825033,0.13458935802772518,0.8654106419722748,8.670879805830893,Monitor,80.50142278635342,0.0
2025-05-01,CUST-0216,Enterprise,100,2499.0,0.13,2195.87,26350.46,Annual,2026-01-01,Active,White-Malone,Education,Mid-Market,APAC,Japan,2025-01-10,,Enterprise,Annual,Jordan Lee,Medium,False,False,,8,6,55,3763,2050,2755892,0.0,551.0702,0.0,53.3393,0.75,215.0267,1,0,5.75,4.53,27278.389999999992,135.9204619126097,350.9471619126097,0.15982146571181796,0.840178534288182,6.380857489320177,Monitor,78.20428274305456,0.0
2025-06-01,CUST-0216,Enterprise,100,2499.0,0.13,2201.31,26415.68,Annual,2026-01-01,Active,White-Malone,Education,Mid-Market,APAC,Japan,2025-01-10,,Enterprise,Annual,Jordan Lee,Medium,False,False,,8,7,63,5655,1735,0,147.2407,526.0304,1.98712,301.4077,0.875,423.8379,1,0,6.72,4.31,27423.590000000004,130.89199269853495,554.729892698535,0.25199989674263734,0.7480001032573627,8.805236392040237,Margin Risk,72.19500826058902,2201.31
2025-07-01,CUST-0216,Enterprise,100,2499.0,0.13,2206.74,26480.9,Annual,2026-01-01,Active,White-Malone,Education,Mid-Market,APAC,Japan,2025-01-10,,Enterprise,Annual,Jordan Lee,Medium,False,False,,8,7,48,3652,1764,1530973,0.0,532.1942,2.45858,124.1086,0.875,303.3131,2,0,5.68,4.14,28885.590000000004,133.44404205840203,436.75714205840205,0.1979196199182514,0.8020803800817486,9.09910712621671,Monitor,75.16143040653989,0.0
2025-08-01,CUST-0216,Enterprise,100,2499.0,0.13,2212.18,26546.13,Annual,2026-01-01,Active,White-Malone,Education,Mid-Market,APAC,Japan,2025-01-10,,Enterprise,Annual,Jordan Lee,Medium,False,False,,8,5,68,2944,1260,1300300,0.0,258.1578,0.0,0.0,0.625,146.4819,0,0,0.0,4.71,29801.140000000007,133.8653671053723,280.3472671053723,0.1267289583602475,0.8732710416397524,4.122753928020181,Monitor,79.1666833311802,0.0
2025-09-01,CUST-0216,Enterprise,100,2499.0,0.13,2217.61,26611.35,Annual,2026-01-01,Active,White-Malone,Education,Mid-Market,APAC,Japan,2025-01-10,,Enterprise,Annual,Jordan Lee,Medium,False,False,,9,7,72,4249,626,3248707,0.0,2291.3238,4.76392,2019.8765,0.7777777777777778,854.3824999999999,0,0,0.0,4.42,30421.79999999999,128.10320045292806,982.485700452928,0.44303809076119244,0.5569619092388076,13.645634728512889,Margin Risk,55.361397183549045,2217.61
2025-10-01,CUST-0216,Enterprise,100,2499.0,0.13,2223.05,26676.58,Annual,2026-01-01,Active,White-Malone,Education,Mid-Market,APAC,Japan,2025-01-10,,Enterprise,Annual,Jordan Lee,Medium,False,False,,9,7,66,4533,1558,3145222,182.4131,694.3772,0.606401,176.7583,0.7777777777777778,368.55449999999996,1,0,8.24,4.94,31253.25,128.2697552671066,496.82425526710654,0.2234876657147192,0.7765123342852808,7.527640231319796,Monitor,77.08543118726692,0.0
2025-11-01,CUST-0216,Enterprise,100,2499.0,0.13,2228.48,26741.8,Annual,2026-01-01,Active,White-Malone,Education,Mid-Market,APAC,Japan,2025-01-10,,Enterprise,Annual,Jordan Lee,Medium,False,False,,9,8,44,3276,795,1571114,0.0,2020.8146,0.941698,1754.7392000000002,0.8888888888888888,573.338,2,0,10.61,4.32,31877.11,121.64438249434687,694.9823824943469,0.3118638634828883,0.6881361365171117,15.795054147598792,Margin Risk,67.83311314359116,2228.48
2025-12-01,CUST-0216,Enterprise,100,2499.0,0.13,2233.92,26807.02,Annual,2026-01-01,Active,White-Malone,Education,Mid-Market,APAC,Japan,2025-01-10,,Enterprise,Annual,Jordan Lee,Medium,False,False,,9,7,62,6354,3106,1103676,0.0,644.6476,3.891041,56.5858,0.7777777777777778,376.677,0,0,0.0,4.49,33608.08,121.88525760619636,498.5622576061964,0.22317820584720865,0.7768217941527913,8.041326735583812,Monitor,73.51018797666775,0.0
2026-01-01,CUST-0216,Enterprise,100,2499.0,0.13,2239.35,26872.25,Annual,2027-01-01,Active,White-Malone,Education,Mid-Market,APAC,Japan,2025-01-10,,Enterprise,Annual,Jordan Lee,Medium,False,False,,9,7,79,5147,1201,1881649,193.0835,457.5021,0.0,285.0791,0.7777777777777778,317.0345,0,0,0.0,4.56,36945.71000000001,127.1986138259841,444.2331138259841,0.1983759188273312,0.8016240811726688,5.623203972480812,Monitor,76.05437093825796,0.0
2026-02-01,CUST-0216,Enterprise,100,2499.0,0.13,2244.79,26937.47,Annual,2027-01-01,Active,White-Malone,Education,Mid-Market,APAC,Japan,2025-01-10,,Enterprise,Annual,Jordan Lee,Medium,False,False,,9,8,51,4665,1178,0,174.7041,1241.0790000000002,3.832866,688.9923,0.8888888888888888,614.78,0,0,0.0,4.49,43019.880000000005,144.17767133761416,758.9576713376141,0.3380974039164528,0.6619025960835472,14.881522967404198,Margin Risk,67.094429908906,2244.79
2026-03-01,CUST-0216,Enterprise,100,2499.0,0.13,2250.22,27002.69,Annual,2027-01-01,Active,White-Malone,Education,Mid-Market,APAC,Japan,2025-01-10,,Enterprise,Annual,Jordan Lee,Medium,False,False,,9,8,50,5251,861,2240147,217.4161,1587.2385,2.975183,1554.6693,0.8888888888888888,681.8575,1,0,5.59,4.5,39291.850000000006,123.27758183165103,805.135081831651,0.3578028289819,0.6421971710181,16.102701636633018,Margin Risk,65.59799590367022,2250.22
2026-04-01,CUST-0216,Enterprise,100,2499.0,0.13,2255.66,27067.92,Annual,2027-01-01,Active,White-Malone,Education,Mid-Market,APAC,Japan,2025-01-10,,Enterprise,Annual,Jordan Lee,Medium,False,False,,9,8,84,8506,692,1669895,0.0,1667.9098999999999,8.555467,933.8906999999999,0.8888888888888888,1014.0418,2,0,5.55,4.48,36571.45999999999,110.48892220609729,1124.5307222060972,0.4985373337320772,0.5014626662679228,13.387270502453537,Margin Risk,54.17923552365605,2255.66
2026-05-01,CUST-0216,Enterprise,100,2499.0,0.13,2261.1,27133.14,Annual,2027-01-01,Active,White-Malone,Education,Mid-Market,APAC,Japan,2025-01-10,,Enterprise,Annual,Jordan Lee,Medium,False,False,,9,6,64,4148,844,1902043,0.0,381.0438,2.003238,0.0,0.6666666666666666,273.9165,1,0,7.66,4.49,37711.640000000014,113.6295030785783,387.5460030785783,0.17139710896403446,0.8286028910359655,6.055406298102786,Monitor,74.87489794954391,0.0
